Software / Hosting Transactions,,,,,,,,,
ULearn Limited,,,,,,,,,
For the period 1 January 2017 to 31 December 2024,,,,,,,,,
,,,,,,,,,
Date,Source,Description,Reference,Currency,Debit (Source),Credit (Source),Debit (EUR),Credit (EUR),Running Balance (EUR)
,,,,,,,,,
Software / Hosting,,,,,,,,,
11 Jul 2022,Spend Money,TradingView - P2505US 29.95@0.82170,,EUR,29.78,0.00,29.78,0.00,"60,575.69"
12 Jul 2022,Spend Money,Zoho - POS11JUN ZOHO-PEOPLE,,EUR,26.88,0.00,26.88,0.00,"60,602.57"
13 Jul 2022,Spend Money,"GoDaddy.com, LLC - CARD - POS16JUN DNH*GO DADDY",,EUR,49.19,0.00,49.19,0.00,"60,651.76"
13 Jul 2022,Spend Money,"GoDaddy.com, LLC - CARD - POS16APR DNH*GODADDY.",,EUR,72.90,0.00,72.90,0.00,"60,724.66"
18 Jul 2022,Spend Money,TradingView - P1506GI 12.95@0.96525,,EUR,12.94,0.00,12.94,0.00,"60,737.60"
18 Jul 2022,Spend Money,"GoDaddy.com, LLC - CARD - POS16JUN DNH*GO DADDY",,EUR,37.06,0.00,37.06,0.00,"60,774.66"
19 Jul 2022,Spend Money,"Xero Subscription - CARD - ULearn. Monthly Subscription, Standard Price Plan, 17 Jun 2022 to 16 Jul 2022.",IN-3685739,EUR,34.98,0.00,34.98,0.00,"60,809.64"
19 Jul 2022,Spend Money,"GoDaddy.com, LLC - CARD - POS16JUN DNH*GO DADDY",,EUR,12.29,0.00,12.29,0.00,"60,821.93"
20 Jul 2022,Spend Money,"Zopim - CARD - Chat Basic Subscription
07/20/2022-08/19/2022
Month",INV08760795,EUR,13.79,0.00,13.79,0.00,"60,835.72"
22 Jul 2022,Spend Money,ADOBE - Adobe Creative Suite,,EUR,30.74,0.00,30.74,0.00,"60,866.46"
22 Jul 2022,Spend Money,"GoDaddy.com, LLC - CARD - Domain host",,EUR,36.22,0.00,36.22,0.00,"60,902.68"
25 Jul 2022,Spend Money,Flickr - POS23JUN FLICKR PRO M,,EUR,7.49,0.00,7.49,0.00,"60,910.17"
26 Jul 2022,Spend Money,TradingView - P2503US 29.95@0.91085,,EUR,29.43,0.00,29.43,0.00,"60,939.60"
02 Aug 2022,Spend Money,"GoDaddy.com, LLC - CARD - Domain & Webhost",,EUR,147.45,0.00,147.45,0.00,"61,087.05"
03 Aug 2022,Spend Money,Zoho - HRM Software,,EUR,36.90,0.00,36.90,0.00,"61,123.95"
03 Aug 2022,Spend Money,SOFTWARE - POS02AUG PAYPAL *DIGI,,EUR,20.37,0.00,20.37,0.00,"61,144.32"
03 Aug 2022,Spend Money,SOFTWARE - P0308LU 19.80@0.98383,,EUR,19.48,0.00,19.48,0.00,"61,163.80"
04 Aug 2022,Spend Money,ZOOM - DD - Zoom Meetings,,EUR,51.62,0.00,51.62,0.00,"61,215.42"
05 Aug 2022,Spend Money,TradingView - P2503US 29.95@0.91085,,EUR,29.50,0.00,29.50,0.00,"61,244.92"
08 Aug 2022,Payable Invoice,"Fidelo - Fidelo School - Elite package 
# Period: 01.07.2022 until 31.07.2022",8107,EUR,254.61,0.00,254.61,0.00,"61,499.53"
10 Aug 2022,Spend Money,TradingView - P2503US 29.95@0.91085,,EUR,29.44,0.00,29.44,0.00,"61,528.97"
10 Aug 2022,Spend Money,Hubspot - P0908US328.95@0.98455,,EUR,323.87,0.00,323.87,0.00,"61,852.84"
11 Aug 2022,Spend Money,"GoDaddy.com, LLC - CARD - Domain & Webhost",,EUR,69.57,0.00,69.57,0.00,"61,922.41"
12 Aug 2022,Spend Money,Zoho - Recuitment HRM Software,,EUR,26.88,0.00,26.88,0.00,"61,949.29"
15 Aug 2022,Spend Money,"GoDaddy.com, LLC - CARD - Domain host",,EUR,24.77,0.00,24.77,0.00,"61,974.06"
15 Aug 2022,Spend Money,"GoDaddy.com, LLC - CARD - Domain host",,EUR,24.77,0.00,24.77,0.00,"61,998.83"
15 Aug 2022,Spend Money,Audible - CARD - P1208GB  8.80@1.18750,,EUR,10.45,0.00,10.45,0.00,"62,009.28"
16 Aug 2022,Spend Money,Software Trial,,EUR,1.00,0.00,1.00,0.00,"62,010.28"
16 Aug 2022,Spend Money,Audible - CARD - P1508GI 12.95@0.98455,,EUR,12.75,0.00,12.75,0.00,"62,023.03"
17 Aug 2022,Spend Money,"Xero Subscription - CARD - ULearn. Monthly Subscription, Standard Price Plan, 17 Jul 2022 to 16 Aug 2022.",IN-3755533,EUR,34.50,0.00,34.50,0.00,"62,057.53"
18 Aug 2022,Spend Money,"GoDaddy.com, LLC - CARD - Domain & Webhost",,EUR,12.29,0.00,12.29,0.00,"62,069.82"
20 Aug 2022,Spend Money,"Zopim - CARD - Chat Basic Subscription
08/20/2022-09/19/2022
Month",INV08887431,EUR,13.96,0.00,13.96,0.00,"62,083.78"
22 Aug 2022,Spend Money,ADOBE - Adobe Creative Suite,,EUR,30.74,0.00,30.74,0.00,"62,114.52"
24 Aug 2022,Spend Money,Flickr - POS23JUN FLICKR PRO M,,EUR,7.49,0.00,7.49,0.00,"62,122.01"
26 Aug 2022,Spend Money,TradingView - Software,,EUR,30.11,0.00,30.11,0.00,"62,152.12"
31 Aug 2022,Payable Invoice,"Fidelo - Fidelo School - Elite package 
# Period: 01.08.2022 until 31.08.2022",8223,EUR,254.61,0.00,254.61,0.00,"62,406.73"
02 Sept 2022,Spend Money,"Google - CARD - Summary for Aug 1, 2022 - Aug 31, 2022",4446792320,EUR,103.49,0.00,103.49,0.00,"62,510.22"
05 Sept 2022,Spend Money,ZOOM - DD - POS04MAR ZOOM.US 888-,,EUR,51.62,0.00,51.62,0.00,"62,561.84"
05 Sept 2022,Spend Money,Zoho - HRM Software,,EUR,36.90,0.00,36.90,0.00,"62,598.74"
05 Sept 2022,Spend Money,TradingView - P2503US 29.95@0.91085,,EUR,30.13,0.00,30.13,0.00,"62,628.87"
05 Sept 2022,Spend Money,SOFTWARE - P2505US 29.95@0.82170,,EUR,19.92,0.00,19.92,0.00,"62,648.79"
05 Sept 2022,Spend Money,SOFTWARE - POS02SEP PAYPAL *DIGI,,EUR,20.97,0.00,20.97,0.00,"62,669.76"
05 Sept 2022,Spend Money,SOFTWARE - P0209HK 18.99@1.00579,,EUR,19.10,0.00,19.10,0.00,"62,688.86"
12 Sept 2022,Spend Money,Zoho - Recuitment HRM Software,,EUR,26.88,0.00,26.88,0.00,"62,715.74"
12 Sept 2022,Spend Money,TradingView - P2503US 29.95@0.91085,,EUR,30.02,0.00,30.02,0.00,"62,745.76"
12 Sept 2022,Spend Money,Hubspot - P0909US328.95@1.00714,,EUR,331.30,0.00,331.30,0.00,"63,077.06"
14 Sept 2022,Spend Money,Rentola - POS13SEP PAYPAL *RENT,Access to private Daft type site,EUR,39.00,0.00,39.00,0.00,"63,116.06"
16 Sept 2022,Spend Money,A2 Hosting - A2 Webhost,,EUR,296.25,0.00,296.25,0.00,"63,412.31"
16 Sept 2022,Spend Money,SOFTWARE - P1509GI 12.95@1.00463,,EUR,13.01,0.00,13.01,0.00,"63,425.32"
17 Sept 2022,Spend Money,"Xero Subscription - CARD - ULearn. Monthly Subscription, Standard Price Plan, 17 Aug 2022 to 16 Sep 2022",IN-3826638,EUR,35.20,0.00,35.20,0.00,"63,460.52"
19 Sept 2022,Spend Money,"GoDaddy.com, LLC - CARD - Domain & Webhost",,EUR,61.59,0.00,61.59,0.00,"63,522.11"
19 Sept 2022,Spend Money,"GoDaddy.com, LLC - CARD - Domain & Webhost",,EUR,24.58,0.00,24.58,0.00,"63,546.69"
20 Sept 2022,Spend Money,"Zopim - CARD - Chat Basic Subscription
09/20/2022-10/19/2022
Month",INV08999708,EUR,14.07,0.00,14.07,0.00,"63,560.76"
22 Sept 2022,Spend Money,ADOBE - Adobe Creative Suite,,EUR,30.74,0.00,30.74,0.00,"63,591.50"
23 Sept 2022,Spend Money,SOFTWARE - P2209BG 90.00@1.01911,Tax software,EUR,91.72,0.00,91.72,0.00,"63,683.22"
23 Sept 2022,Spend Money,SOFTWARE - P2209BG 99.00@1.01919,Tax software,EUR,100.90,0.00,100.90,0.00,"63,784.12"
26 Sept 2022,Spend Money,Flickr - POS23JUN FLICKR PRO M,,EUR,7.49,0.00,7.49,0.00,"63,791.61"
26 Sept 2022,Spend Money,Blacknight - Webhost Domains,,EUR,61.44,0.00,61.44,0.00,"63,853.05"
26 Sept 2022,Spend Money,Blacknight - Webhost Domains,,EUR,30.74,0.00,30.74,0.00,"63,883.79"
26 Sept 2022,Spend Money,Hubspot - POS21JUN A2WEBHOST* I,,EUR,81.77,0.00,81.77,0.00,"63,965.56"
26 Sept 2022,Spend Money,TradingView - P2503US 29.95@0.91085,,EUR,10.34,0.00,10.34,0.00,"63,975.90"
26 Sept 2022,Spend Money,TradingView - P0406US 29.95@0.82537,,EUR,30.99,0.00,30.99,0.00,"64,006.89"
30 Sept 2022,Payable Invoice,"Fidelo - 3,00 users Fidelo School - Elite package 
# Period: 01.09.2022 until 30.09.2022",8333,EUR,254.61,0.00,254.61,0.00,"64,261.50"
03 Oct 2022,Spend Money,Zoho - HRM Software,,EUR,36.90,0.00,36.90,0.00,"64,298.40"
03 Oct 2022,Spend Money,TradingView - P2503US 29.95@0.91085,,EUR,19.82,0.00,19.82,0.00,"64,318.22"
03 Oct 2022,Spend Money,SOFTWARE - POS02OCT PAYPAL *DIGI,,EUR,21.35,0.00,21.35,0.00,"64,339.57"
05 Oct 2022,Spend Money,ZOOM - DD - Zoom Meetings,,EUR,51.62,0.00,51.62,0.00,"64,391.19"
05 Oct 2022,Spend Money,SOFTWARE - P2505US 29.95@0.82170,,EUR,37.58,0.00,37.58,0.00,"64,428.77"
10 Oct 2022,Spend Money,"GoDaddy.com, LLC - CARD - POS16JUN DNH*GO DADDY",,EUR,15.98,0.00,15.98,0.00,"64,444.75"
10 Oct 2022,Spend Money,Xero Subscription - CARD - Xero,,EUR,30.85,0.00,30.85,0.00,"64,475.60"
10 Oct 2022,Spend Money,Hubspot - P0910US328.95@1.02881,,EUR,338.43,0.00,338.43,0.00,"64,814.03"
12 Oct 2022,Spend Money,Zoho - Recuitment HRM Software,,EUR,26.88,0.00,26.88,0.00,"64,840.91"
12 Oct 2022,Spend Money,Rentola - POS11OCT PAYPAL *RENT,Access to private Daft type site,EUR,39.00,0.00,39.00,0.00,"64,879.91"
13 Oct 2022,Spend Money,MEssageBird - MessageBird software services,2022.90150,EUR,18.45,0.00,18.45,0.00,"64,898.36"
13 Oct 2022,Spend Money,"GoDaddy.com, LLC - CARD - Webhosting Domains",,EUR,27.23,0.00,27.23,0.00,"64,925.59"
17 Oct 2022,Spend Money,"GoDaddy.com, LLC - CARD - POS16APR DNH*GODADDY.",,EUR,12.29,0.00,12.29,0.00,"64,937.88"
17 Oct 2022,Spend Money,"GoDaddy.com, LLC - CARD - POS16JUN DNH*GO DADDY",,EUR,74.38,0.00,74.38,0.00,"65,012.26"
17 Oct 2022,Spend Money,TradingView - P1510GI 12.95@1.03011,,EUR,13.34,0.00,13.34,0.00,"65,025.60"
19 Oct 2022,Spend Money,"Xero Subscription - CARD - ULearn. Monthly Subscription, Standard Price Plan, 17 Sep 2022 to 16 Oct 2022",IN-3896782,EUR,36.02,0.00,36.02,0.00,"65,061.62"
19 Oct 2022,Spend Money,Hubspot - P1810IE265.68@1.01927,,EUR,270.80,0.00,270.80,0.00,"65,332.42"
21 Oct 2022,Spend Money,ADOBE - Design Software Photoshop etc,,EUR,36.89,0.00,36.89,0.00,"65,369.31"
24 Oct 2022,Spend Money,Flickr - POS23JUN FLICKR PRO M,,EUR,7.49,0.00,7.49,0.00,"65,376.80"
24 Oct 2022,Spend Money,ADOBE - POS21MAR ADOBE CREATI,,EUR,30.74,0.00,30.74,0.00,"65,407.54"
26 Oct 2022,Spend Money,Hubspot - Sales Hub Professional (5 Users Included),2350418,EUR,565.80,0.00,565.80,0.00,"65,973.34"
26 Oct 2022,Spend Money,MEssageBird - Eurobalance - messagebird,2022.92767,EUR,18.45,0.00,18.45,0.00,"65,991.79"
28 Oct 2022,Spend Money,Ulgebraz Technologies Pvt.Ltd - MessageBird for HubSpotOct,,EUR,5.00,0.00,5.00,0.00,"65,996.79"
31 Oct 2022,Payable Invoice,"Fidelo - Fidelo School - Elite package 
# Period: 01.10.2022 until 31.10.2022",8448,EUR,254.61,0.00,254.61,0.00,"66,251.40"
02 Nov 2022,Spend Money,"Google - CARD - Google Workspace 
Summary for Oct 1, 2022 - Oct 31, 2022",4593036679,EUR,107.45,0.00,107.45,0.00,"66,358.85"
02 Nov 2022,Spend Money,Express VPN - VPN (in-house reviews),,EUR,13.67,0.00,13.67,0.00,"66,372.52"
02 Nov 2022,Spend Money,"GoDaddy.com, LLC - CARD - POS16JUN DNH*GO DADDY",,EUR,24.82,0.00,24.82,0.00,"66,397.34"
03 Nov 2022,Spend Money,Zoho - HRM Software,,EUR,36.90,0.00,36.90,0.00,"66,434.24"
03 Nov 2022,Spend Money,SOFTWARE - POS02NOV PAYPAL *DIGI,,EUR,21.09,0.00,21.09,0.00,"66,455.33"
04 Nov 2022,Spend Money,ZOOM - DD - Zoom Meetings,,EUR,51.62,0.00,51.62,0.00,"66,506.95"
08 Nov 2022,Spend Money,Koinly - Financial Calculation Software,,EUR,169.00,0.00,169.00,0.00,"66,675.95"
09 Nov 2022,Spend Money,Hubspot - P0811DE203.88@1.00289,,EUR,204.47,0.00,204.47,0.00,"66,880.42"
10 Nov 2022,Spend Money,Hubspot - P0911US328.95@1.00291,,EUR,329.91,0.00,329.91,0.00,"67,210.33"
10 Nov 2022,Spend Money,TradingView - P0911US 29.99@1.00100,,EUR,30.02,0.00,30.02,0.00,"67,240.35"
14 Nov 2022,Spend Money,Zoho - Recuitment HRM Software,,EUR,26.88,0.00,26.88,0.00,"67,267.23"
16 Nov 2022,Spend Money,TradingView - P1511GI 12.95@0.97297,,EUR,12.60,0.00,12.60,0.00,"67,279.83"
17 Nov 2022,Spend Money,"Xero Subscription - CARD - ULearn. Monthly Subscription, Standard Price Plan, 17 Oct 2022 to 16 Nov 2022. ",IN-3963308,EUR,34.37,0.00,34.37,0.00,"67,314.20"
17 Nov 2022,Spend Money,Parolla - Accounting (SEPA Bulk File Creator),,EUR,20.00,0.00,20.00,0.00,"67,334.20"
17 Nov 2022,Spend Money,"GoDaddy.com, LLC - CARD - Domain host",,EUR,12.29,0.00,12.29,0.00,"67,346.49"
21 Nov 2022,Spend Money,ADOBE - Design Software Photoshop etc,,EUR,36.89,0.00,36.89,0.00,"67,383.38"
22 Nov 2022,Spend Money,ADOBE - Adobe Creative Suite,,EUR,30.74,0.00,30.74,0.00,"67,414.12"
24 Nov 2022,Spend Money,Flickr - POS23JUN FLICKR PRO M,,EUR,7.49,0.00,7.49,0.00,"67,421.61"
26 Nov 2022,Spend Money,"Hubspot - Sales Hub Professional (5 Users Included)

Charge for: 26/11/2022 - 25/12/2022",9620929,EUR,565.80,0.00,565.80,0.00,"67,987.41"
28 Nov 2022,Spend Money,"Ulgebraz Technologies Pvt.Ltd - MessageBird for HubSpot
Oct 27 – Nov 27, 2022",UZS2022-11945,EUR,5.00,0.00,5.00,0.00,"67,992.41"
30 Nov 2022,Spend Money,Express VPN - VPN Services,,EUR,13.07,0.00,13.07,0.00,"68,005.48"
30 Nov 2022,Payable Invoice,"Fidelo - Fidelo School - Elite package 
# Period: 01.11.2022 until 30.11.2022",8568,EUR,254.61,0.00,254.61,0.00,"68,260.09"
05 Dec 2022,Spend Money,ZOOM - DD - Zoom Meetings,,EUR,51.62,0.00,51.62,0.00,"68,311.71"
05 Dec 2022,Spend Money,Zoho - HRM Software,,EUR,36.90,0.00,36.90,0.00,"68,348.61"
05 Dec 2022,Spend Money,Xero Subscription - CARD - xero sub,,EUR,35.33,0.00,35.33,0.00,"68,383.94"
05 Dec 2022,Spend Money,SOFTWARE - POS02DEC PAYPAL *DIGI,,EUR,20.00,0.00,20.00,0.00,"68,403.94"
07 Dec 2022,Spend Money,"MEssageBird - MessageBird for HubSpot
Nov 25 – Dec 25, 2022",,EUR,5.00,0.00,5.00,0.00,"68,408.94"
12 Dec 2022,Spend Money,Zoho - Recuitment HRM Software,,EUR,26.88,0.00,26.88,0.00,"68,435.82"
12 Dec 2022,Spend Money,TradingView - TradingView,,EUR,28.55,0.00,28.55,0.00,"68,464.37"
13 Dec 2022,Spend Money,MEssageBird - Eurobalance - messagebird,,EUR,18.45,0.00,18.45,0.00,"68,482.82"
13 Dec 2022,Spend Money,A2 Hosting - A2 Webhost,,EUR,296.25,0.00,296.25,0.00,"68,779.07"
16 Dec 2022,Spend Money,TradingView - P1512GI 12.95@0.94440,,EUR,12.23,0.00,12.23,0.00,"68,791.30"
19 Dec 2022,Spend Money,"GoDaddy.com, LLC - CARD - Domain & Webhost",,EUR,9.99,0.00,9.99,0.00,"68,801.29"
19 Dec 2022,Spend Money,Xero Subscription - CARD - P1712US 40.00@0.94500,Sub,EUR,37.80,0.00,37.80,0.00,"68,839.09"
21 Dec 2022,Spend Money,ADOBE - Design Software Photoshop etc,,EUR,36.89,0.00,36.89,0.00,"68,875.98"
22 Dec 2022,Spend Money,ADOBE - Adobe Creative Suite,,EUR,30.74,0.00,30.74,0.00,"68,906.72"
29 Dec 2022,Spend Money,Hubspot - Sales Hub Professional (5 Users Included)Charge for: 26/11/2022 - 25/12/2022,,EUR,196.21,0.00,196.21,0.00,"69,102.93"
29 Dec 2022,Spend Money,Hubspot - Sales Hub Professional (5 Users Included)Charge for: 26/11/2022 - 25/12/2022,,EUR,565.80,0.00,565.80,0.00,"69,668.73"
29 Dec 2022,Spend Money,Flickr - POS23JUN FLICKR PRO M,,EUR,7.49,0.00,7.49,0.00,"69,676.22"
29 Dec 2022,Spend Money,"Xero Subscription - CARD - ULearn. Monthly Subscription, Standard Price Plan, 17 Oct 2022 to 16 Nov 2022. ",,EUR,34.80,0.00,34.80,0.00,"69,711.02"
31 Dec 2022,Payable Invoice,"Fidelo - Fidelo School - Elite package 
# Period: 01.12.2022 until 31.12.2022",8684,EUR,254.61,0.00,254.61,0.00,"69,965.63"
31 Dec 2022,Manual Journal,"Year End Journal-2022 - GoDaddy.com, LLC - CARD",#57700,EUR,0.00,27.66,0.00,27.66,"69,937.97"
31 Dec 2022,Manual Journal,Year End Journal-2022 - Google - CARD - Google workspace,#57700,EUR,414.45,0.00,414.45,0.00,"70,352.42"
31 Dec 2022,Manual Journal,Year End Journal-2022 - Google - 1 TB Google Drive,#57700,EUR,87.90,0.00,87.90,0.00,"70,440.32"
31 Dec 2022,Manual Journal,Year End Journal-2022 - SOFTWARE,#57700,EUR,54.42,0.00,54.42,0.00,"70,494.74"
31 Dec 2022,Manual Journal,Year End Journal-2022 - Wistia Software company,#57700,EUR,0.00,187.97,0.00,187.97,"70,306.77"
31 Dec 2022,Manual Journal,Year End Journal-2022 - Rentola - *RENT,#57700,EUR,0.00,78.00,0.00,78.00,"70,228.77"
31 Dec 2022,Manual Journal,Year End Journal-2022 - Reanalysis from Office Running Expenses,#57700,EUR,"3,583.66",0.00,"3,583.66",0.00,"73,812.43"
31 Dec 2022,Manual Journal,Year End Journal-2022 - Google Workspace -Reclassified,#57700,EUR,107.45,0.00,107.45,0.00,"73,919.88"
31 Dec 2022,Manual Journal,Year End Journal-2022 - Software expenses reanalysis from General expenses as per client revert,#57700,EUR,"1,749.22",0.00,"1,749.22",0.00,"75,669.10"
03 Jan 2023,Spend Money,CARD - Google - POS01JAN Google GSUIT,,EUR,107.45,0.00,107.45,0.00,"75,776.55"
03 Jan 2023,Spend Money,Zoho - POS03JAN ZOHO-RECRUIT,,EUR,36.90,0.00,36.90,0.00,"75,813.45"
03 Jan 2023,Spend Money,LU Software Query - P0201LU 19.80@0.93989,,EUR,18.61,0.00,18.61,0.00,"75,832.06"
04 Jan 2023,Spend Money,ZOOM - DD - Zoom Meetings,,EUR,51.62,0.00,51.62,0.00,"75,883.68"
05 Jan 2023,Spend Money,TradingView - P0401US 36.84@0.94896,,EUR,34.96,0.00,34.96,0.00,"75,918.64"
05 Jan 2023,Spend Money,Irish Domain - ulearn.ie registration costs,,EUR,184.19,0.00,184.19,0.00,"76,102.83"
10 Jan 2023,Spend Money,zapier - P0901US 29.99@0.94031,,EUR,28.20,0.00,28.20,0.00,"76,131.03"
10 Jan 2023,Spend Money,Huge Domains - EnglishInDublin.com Domain Purchase,,EUR,313.82,0.00,313.82,0.00,"76,444.85"
12 Jan 2023,Spend Money,Zoho - Recuitment HRM Software,,EUR,26.88,0.00,26.88,0.00,"76,471.73"
16 Jan 2023,Spend Money,"GoDaddy.com, LLC - CARD - Domain & Webhost",,EUR,117.93,0.00,117.93,0.00,"76,589.66"
16 Jan 2023,Spend Money,CY Query - P1501CY 12.95@0.92818,,EUR,12.02,0.00,12.02,0.00,"76,601.68"
18 Jan 2023,Spend Money,Xero Subscription - CARD - P1701US 40.00@0.92825,,EUR,37.13,0.00,37.13,0.00,"76,638.81"
18 Jan 2023,Spend Money,GODADDY - POS16JAN DNH*GO DADDY,,EUR,12.29,0.00,12.29,0.00,"76,651.10"
19 Jan 2023,Spend Money,CARD - Google - POS18JAN Google Payme,,EUR,9.99,0.00,9.99,0.00,"76,661.09"
23 Jan 2023,Spend Money,ADOBE - POS20JAN ADOBE STOCK,,EUR,36.89,0.00,36.89,0.00,"76,697.98"
23 Jan 2023,Spend Money,ADOBE - POS21JAN ADOBE CREATI,,EUR,30.74,0.00,30.74,0.00,"76,728.72"
24 Jan 2023,Spend Money,Flickr - POS23JAN FLICKR PRO M,,EUR,7.49,0.00,7.49,0.00,"76,736.21"
25 Jan 2023,Spend Money,Ulgebraz Technologies Pvt.Ltd - POS25JAN ULGEBRAZ,,EUR,5.00,0.00,5.00,0.00,"76,741.21"
25 Jan 2023,Spend Money,MyInterview - P2401AU 79.00@0.92215,,EUR,72.85,0.00,72.85,0.00,"76,814.06"
26 Jan 2023,Spend Money,TradingView - P2501US 36.84@0.92128,,EUR,33.94,0.00,33.94,0.00,"76,848.00"
27 Jan 2023,Spend Money,MEssageBird - POS26JAN MESSAGEBIRD.,,EUR,36.90,0.00,36.90,0.00,"76,884.90"
27 Jan 2023,Spend Money,Hubspot - POS26JAN HS_Ireland,,EUR,565.80,0.00,565.80,0.00,"77,450.70"
31 Jan 2023,Payable Invoice,Fidelo - Fidelo Elite,8813,EUR,268.76,0.00,268.76,0.00,"77,719.46"
31 Jan 2023,Manual Journal,Monthly journals to spread adjustments across 2023,#59490,EUR,15.66,0.00,15.66,0.00,"77,735.12"
31 Jan 2023,Manual Journal,Monthly journals to spread adjustments across 2023,#59490,EUR,196.80,0.00,196.80,0.00,"77,931.92"
31 Jan 2023,Manual Journal,Monthly journals to spread adjustments across 2023,#59490,EUR,20.83,0.00,20.83,0.00,"77,952.75"
31 Jan 2023,Manual Journal,Monthly journals to spread adjustments across 2023,#59490,EUR,3.22,0.00,3.22,0.00,"77,955.97"
31 Jan 2023,Manual Journal,Monthly journals to spread adjustments across 2023,#59490,EUR,4.71,0.00,4.71,0.00,"77,960.68"
31 Jan 2023,Manual Journal,Monthly journals to spread adjustments across 2023,#59490,EUR,0.92,0.00,0.92,0.00,"77,961.60"
31 Jan 2023,Manual Journal,Monthly journals to spread adjustments across 2023,#59490,EUR,1.47,0.00,1.47,0.00,"77,963.07"
02 Feb 2023,Spend Money,CARD - Google - Google Apps Bus,,EUR,107.45,0.00,107.45,0.00,"78,070.52"
03 Feb 2023,Spend Money,Zoho - POS03FEB ZOHO-RECRUIT,,EUR,36.90,0.00,36.90,0.00,"78,107.42"
03 Feb 2023,Spend Money,LU Software Query - P0202LU 19.80@0.91868,,EUR,18.19,0.00,18.19,0.00,"78,125.61"
07 Feb 2023,Spend Money,ZOOM - POS03FEB ZOOM.US 888-,,EUR,51.62,0.00,51.62,0.00,"78,177.23"
07 Feb 2023,Spend Money,TradingView - P0402US 36.84@0.92671,,EUR,34.14,0.00,34.14,0.00,"78,211.37"
10 Feb 2023,Spend Money,zapier - P0902US 29.99@0.93397,,EUR,28.01,0.00,28.01,0.00,"78,239.38"
10 Feb 2023,Spend Money,Huge Domains - P0902US328.95@0.93388,,EUR,307.20,0.00,307.20,0.00,"78,546.58"
13 Feb 2023,Spend Money,Zoho - POS12FEB ZOHO-PEOPLE,,EUR,26.88,0.00,26.88,0.00,"78,573.46"
13 Feb 2023,Spend Money,LUCIDCHART - Charting Software,,EUR,102.58,0.00,102.58,0.00,"78,676.04"
13 Feb 2023,Spend Money,Unknown Software - Looks like Authorisation,,EUR,0.94,0.00,0.94,0.00,"78,676.98"
16 Feb 2023,Spend Money,CY Query - P1502CY 12.95@0.93822,,EUR,12.15,0.00,12.15,0.00,"78,689.13"
20 Feb 2023,Spend Money,"GoDaddy.com, LLC - CARD - Domain & Webhost",,EUR,12.29,0.00,12.29,0.00,"78,701.42"
20 Feb 2023,Spend Money,CARD - Google - POS18FEB Google Payme,,EUR,9.99,0.00,9.99,0.00,"78,711.41"
20 Feb 2023,Spend Money,Xero Subscription - CARD - P1702US 40.00@0.94250,,EUR,37.70,0.00,37.70,0.00,"78,749.11"
21 Feb 2023,Spend Money,ADOBE - Design Software Photoshop etc,,EUR,36.89,0.00,36.89,0.00,"78,786.00"
24 Feb 2023,Spend Money,Flickr - POS23FEB FLICKR PRO M,545,EUR,7.49,0.00,7.49,0.00,"78,793.49"
24 Feb 2023,Spend Money,ADOBE - POS22SEP ADOBE CREATI,,EUR,30.74,0.00,30.74,0.00,"78,824.23"
27 Feb 2023,Spend Money,Ulgebraz Technologies Pvt.Ltd - POS25FEB ULGEBRAZ,545,EUR,5.00,0.00,5.00,0.00,"78,829.23"
27 Feb 2023,Spend Money,Hubspot - POS26FEB HS_Ireland,545,EUR,565.80,0.00,565.80,0.00,"79,395.03"
27 Feb 2023,Spend Money,TradingView - P2502US 36.84@0.94923,553,EUR,34.97,0.00,34.97,0.00,"79,430.00"
27 Feb 2023,Spend Money,MyInterview - P2402AU 79.00@0.94556,553,EUR,74.70,0.00,74.70,0.00,"79,504.70"
27 Feb 2023,Spend Money,GODADDY - POS25FEB DNH*GO DADDY,545,EUR,247.97,0.00,247.97,0.00,"79,752.67"
28 Feb 2023,Payable Invoice,"Fidelo - 4,00 users Fidelo School - Elite 
# Period: 01.02.2023 until 28.02.2023",8934,EUR,350.55,0.00,350.55,0.00,"80,103.22"
28 Feb 2023,Spend Money,GODADDY - POS26FEB DNH*GO DADDY,545,EUR,35.40,0.00,35.40,0.00,"80,138.62"
28 Feb 2023,Manual Journal,Monthly journals to spread adjustments across 2023,#59492,EUR,15.66,0.00,15.66,0.00,"80,154.28"
28 Feb 2023,Manual Journal,Monthly journals to spread adjustments across 2023,#59492,EUR,196.80,0.00,196.80,0.00,"80,351.08"
28 Feb 2023,Manual Journal,Monthly journals to spread adjustments across 2023,#59492,EUR,20.83,0.00,20.83,0.00,"80,371.91"
28 Feb 2023,Manual Journal,Monthly journals to spread adjustments across 2023,#59492,EUR,3.22,0.00,3.22,0.00,"80,375.13"
28 Feb 2023,Manual Journal,Monthly journals to spread adjustments across 2023,#59492,EUR,4.71,0.00,4.71,0.00,"80,379.84"
28 Feb 2023,Manual Journal,Monthly journals to spread adjustments across 2023,#59492,EUR,0.92,0.00,0.92,0.00,"80,380.76"
28 Feb 2023,Manual Journal,Monthly journals to spread adjustments across 2023,#59492,EUR,1.47,0.00,1.47,0.00,"80,382.23"
01 Mar 2023,Spend Money,GODADDY - POS28FEB DNH*GO DADDY,545,EUR,47.05,0.00,47.05,0.00,"80,429.28"
02 Mar 2023,Spend Money,CARD - Google - Google Apps Bus,545,EUR,115.77,0.00,115.77,0.00,"80,545.05"
